,rpt_dt,addr_pct_cd,ofns_desc,loc_of_occur_desc,prem_typ_desc,latitude,longitude,lat_lon,coords_list
1508,2020-09-28T00:00:00.000,47,FELONY ASSAULT,FRONT OF,STREET,40.87475106100004,-73.84927491399996,"{'latitude': '40.87475106100004', 'longitude': '-73.84927491399996'}","['40.87475106100004', '-73.84927491399996']"
1509,2020-09-30T00:00:00.000,79,GRAND LARCENY,INSIDE,RESIDENCE-HOUSE,40.68526356700004,-73.95242120999995,"{'latitude': '40.68526356700004', 'longitude': '-73.95242120999995'}","['40.68526356700004', '-73.95242120999995']"
1510,2020-09-30T00:00:00.000,66,HARRASSMENT 2,FRONT OF,STREET,40.61909820900007,-73.98318692499998,"{'latitude': '40.61909820900007', 'longitude': '-73.98318692499998'}","['40.61909820900007', '-73.98318692499998']"
1511,2020-09-23T00:00:00.000,103,PETIT LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.70626243900006,-73.80194514099996,"{'latitude': '40.70626243900006', 'longitude': '-73.80194514099996'}","['40.70626243900006', '-73.80194514099996']"
1512,2020-09-25T00:00:00.000,73,ASSAULT 3 & RELATED OFFENSES,FRONT OF,STREET,40.66905471000007,-73.90619064399993,"{'latitude': '40.66905471000007', 'longitude': '-73.90619064399993'}","['40.66905471000007', '-73.90619064399993']"
1513,2020-09-22T00:00:00.000,111,GRAND LARCENY,INSIDE,RESIDENCE-HOUSE,40.75660335800006,-73.77464459399994,"{'latitude': '40.75660335800006', 'longitude': '-73.77464459399994'}","['40.75660335800006', '-73.77464459399994']"
1514,2020-09-27T00:00:00.000,71,PETIT LARCENY,FRONT OF,DRUG STORE,40.65668675300003,-73.95020343699997,"{'latitude': '40.65668675300003', 'longitude': '-73.95020343699997'}","['40.65668675300003', '-73.95020343699997']"
1515,2020-09-29T00:00:00.000,103,PETIT LARCENY,FRONT OF,STREET,40.71395984500003,-73.77843567099995,"{'latitude': '40.71395984500003', 'longitude': '-73.77843567099995'}","['40.71395984500003', '-73.77843567099995']"
1516,2020-09-27T00:00:00.000,69,HARRASSMENT 2,INSIDE,RESIDENCE-HOUSE,40.64733012700003,-73.89699955599998,"{'latitude': '40.64733012700003', 'longitude': '-73.89699955599998'}","['40.64733012700003', '-73.89699955599998']"
1517,2020-09-29T00:00:00.000,106,HARRASSMENT 2,FRONT OF,RESIDENCE-HOUSE,40.68778530900005,-73.82256029599995,"{'latitude': '40.68778530900005', 'longitude': '-73.82256029599995'}","['40.68778530900005', '-73.82256029599995']"
1518,2020-09-22T00:00:00.000,23,GRAND LARCENY OF MOTOR VEHICLE,OPPOSITE OF,STREET,40.793026087000044,-73.94215617799993,"{'latitude': '40.793026087000044', 'longitude': '-73.94215617799993'}","['40.793026087000044', '-73.94215617799993']"
1519,2020-09-25T00:00:00.000,107,UNAUTHORIZED USE OF A VEHICLE,,STREET,40.72125345800004,-73.82153321199996,"{'latitude': '40.72125345800004', 'longitude': '-73.82153321199996'}","['40.72125345800004', '-73.82153321199996']"
1520,2020-09-22T00:00:00.000,78,OFF. AGNST PUB ORD SENSBLTY &,INSIDE,STREET,40.68379435600008,-73.97670221099996,"{'latitude': '40.68379435600008', 'longitude': '-73.97670221099996'}","['40.68379435600008', '-73.97670221099996']"
1521,2020-09-22T00:00:00.000,30,DANGEROUS DRUGS,,STREET,40.82226632300007,-73.95615673699997,"{'latitude': '40.82226632300007', 'longitude': '-73.95615673699997'}","['40.82226632300007', '-73.95615673699997']"
1522,2020-09-25T00:00:00.000,32,HARRASSMENT 2,INSIDE,CANDY STORE,40.818823297000044,-73.94123775899999,"{'latitude': '40.818823297000044', 'longitude': '-73.94123775899999'}","['40.818823297000044', '-73.94123775899999']"
1523,2020-09-27T00:00:00.000,106,ASSAULT 3 & RELATED OFFENSES,INSIDE,GROCERY/BODEGA,40.67963079400005,-73.82093073799997,"{'latitude': '40.67963079400005', 'longitude': '-73.82093073799997'}","['40.67963079400005', '-73.82093073799997']"
1524,2020-09-28T00:00:00.000,17,UNAUTHORIZED USE OF A VEHICLE,,STREET,40.75260587300004,-73.96701243899997,"{'latitude': '40.75260587300004', 'longitude': '-73.96701243899997'}","['40.75260587300004', '-73.96701243899997']"
1525,2020-09-23T00:00:00.000,40,GRAND LARCENY OF MOTOR VEHICLE,FRONT OF,STREET,40.81941705700007,-73.91238440999997,"{'latitude': '40.81941705700007', 'longitude': '-73.91238440999997'}","['40.81941705700007', '-73.91238440999997']"
1526,2020-09-28T00:00:00.000,106,GRAND LARCENY,FRONT OF,RESIDENCE-HOUSE,40.67830616600002,-73.83449738299998,"{'latitude': '40.67830616600002', 'longitude': '-73.83449738299998'}","['40.67830616600002', '-73.83449738299998']"
1527,2020-09-29T00:00:00.000,90,SEX CRIMES,INSIDE,RESIDENCE - APT. HOUSE,40.70622201300005,-73.95097435599996,"{'latitude': '40.70622201300005', 'longitude': '-73.95097435599996'}","['40.70622201300005', '-73.95097435599996']"
1528,2020-09-23T00:00:00.000,110,MISCELLANEOUS PENAL LAW,INSIDE,RESIDENCE - APT. HOUSE,40.744331731000045,-73.884070637,"{'latitude': '40.744331731000045', 'longitude': '-73.884070637'}","['40.744331731000045', '-73.884070637']"
1529,2020-09-28T00:00:00.000,60,DANGEROUS DRUGS,,STREET,40.57515705100008,-73.98557379299997,"{'latitude': '40.57515705100008', 'longitude': '-73.98557379299997'}","['40.57515705100008', '-73.98557379299997']"
1530,2020-09-26T00:00:00.000,23,FORGERY,OPPOSITE OF,STREET,40.791369686000046,-73.95114639799993,"{'latitude': '40.791369686000046', 'longitude': '-73.95114639799993'}","['40.791369686000046', '-73.95114639799993']"
1531,2020-09-25T00:00:00.000,69,HARRASSMENT 2,FRONT OF,STREET,40.64696465600008,-73.90283072599993,"{'latitude': '40.64696465600008', 'longitude': '-73.90283072599993'}","['40.64696465600008', '-73.90283072599993']"
1532,2020-09-30T00:00:00.000,43,HARRASSMENT 2,INSIDE,DOCTOR/DENTIST OFFICE,40.83495370000002,-73.85864162899996,"{'latitude': '40.83495370000002', 'longitude': '-73.85864162899996'}","['40.83495370000002', '-73.85864162899996']"
1533,2020-09-26T00:00:00.000,83,GRAND LARCENY,FRONT OF,OTHER,40.69737684900008,-73.93180610099995,"{'latitude': '40.69737684900008', 'longitude': '-73.93180610099995'}","['40.69737684900008', '-73.93180610099995']"
1534,2020-09-25T00:00:00.000,70,PETIT LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.65139047100007,-73.96020079799997,"{'latitude': '40.65139047100007', 'longitude': '-73.96020079799997'}","['40.65139047100007', '-73.96020079799997']"
1535,2020-09-28T00:00:00.000,43,MISCELLANEOUS PENAL LAW,INSIDE,RESIDENCE - APT. HOUSE,40.83680547000005,-73.86014467899997,"{'latitude': '40.83680547000005', 'longitude': '-73.86014467899997'}","['40.83680547000005', '-73.86014467899997']"
1536,2020-09-28T00:00:00.000,48,FELONY ASSAULT,INSIDE,RESIDENCE - APT. HOUSE,40.85284199500006,-73.88417430999993,"{'latitude': '40.85284199500006', 'longitude': '-73.88417430999993'}","['40.85284199500006', '-73.88417430999993']"
1537,2020-09-24T00:00:00.000,61,ROBBERY,FRONT OF,STREET,40.601152978000066,-73.96140830599995,"{'latitude': '40.601152978000066', 'longitude': '-73.96140830599995'}","['40.601152978000066', '-73.96140830599995']"
1538,2020-09-28T00:00:00.000,48,MISCELLANEOUS PENAL LAW,,STREET,40.84541884300006,-73.89112676599996,"{'latitude': '40.84541884300006', 'longitude': '-73.89112676599996'}","['40.84541884300006', '-73.89112676599996']"
1539,2020-09-28T00:00:00.000,61,GRAND LARCENY,,STREET,40.59401905900006,-73.96085431599995,"{'latitude': '40.59401905900006', 'longitude': '-73.96085431599995'}","['40.59401905900006', '-73.96085431599995']"
1540,2020-09-23T00:00:00.000,32,PETIT LARCENY,FRONT OF,STREET,40.81152201200007,-73.94060118099996,"{'latitude': '40.81152201200007', 'longitude': '-73.94060118099996'}","['40.81152201200007', '-73.94060118099996']"
1541,2020-09-27T00:00:00.000,60,HARRASSMENT 2,INSIDE,RESIDENCE - APT. HOUSE,40.57707107300007,-74.00163575499994,"{'latitude': '40.57707107300007', 'longitude': '-74.00163575499994'}","['40.57707107300007', '-74.00163575499994']"
1542,2020-09-29T00:00:00.000,107,PETIT LARCENY,FRONT OF,STREET,40.714253420000034,-73.81403809199998,"{'latitude': '40.714253420000034', 'longitude': '-73.81403809199998'}","['40.714253420000034', '-73.81403809199998']"
1543,2020-09-26T00:00:00.000,114,GRAND LARCENY OF MOTOR VEHICLE,REAR OF,PARKING LOT/GARAGE (PRIVATE),40.754417860000046,-73.91829908299998,"{'latitude': '40.754417860000046', 'longitude': '-73.91829908299998'}","['40.754417860000046', '-73.91829908299998']"
1544,2020-09-26T00:00:00.000,115,HARRASSMENT 2,,RESIDENCE - APT. HOUSE,40.75662970400003,-73.88556162399993,"{'latitude': '40.75662970400003', 'longitude': '-73.88556162399993'}","['40.75662970400003', '-73.88556162399993']"
1545,2020-09-25T00:00:00.000,73,ASSAULT 3 & RELATED OFFENSES,,TRANSIT - NYC SUBWAY,40.67610178900002,-73.90435651999996,"{'latitude': '40.67610178900002', 'longitude': '-73.90435651999996'}","['40.67610178900002', '-73.90435651999996']"
1546,2020-09-25T00:00:00.000,106,HARRASSMENT 2,FRONT OF,RESIDENCE-HOUSE,40.67917179700004,-73.82955953399994,"{'latitude': '40.67917179700004', 'longitude': '-73.82955953399994'}","['40.67917179700004', '-73.82955953399994']"
1547,2020-09-21T00:00:00.000,43,CRIMINAL MISCHIEF & RELATED OF,INSIDE,HOMELESS SHELTER,40.827115055000036,-73.88073943999996,"{'latitude': '40.827115055000036', 'longitude': '-73.88073943999996'}","['40.827115055000036', '-73.88073943999996']"
1548,2020-09-25T00:00:00.000,46,PETIT LARCENY,OPPOSITE OF,STREET,40.85109863400004,-73.90803040599997,"{'latitude': '40.85109863400004', 'longitude': '-73.90803040599997'}","['40.85109863400004', '-73.90803040599997']"
1549,2020-09-27T00:00:00.000,49,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESIDENCE - APT. HOUSE,40.86388868100005,-73.83796542299996,"{'latitude': '40.86388868100005', 'longitude': '-73.83796542299996'}","['40.86388868100005', '-73.83796542299996']"
1550,2020-09-29T00:00:00.000,84,MISCELLANEOUS PENAL LAW,INSIDE,PUBLIC BUILDING,40.69438807200004,-73.98719600899994,"{'latitude': '40.69438807200004', 'longitude': '-73.98719600899994'}","['40.69438807200004', '-73.98719600899994']"
1551,2020-09-27T00:00:00.000,43,OFFENSES AGAINST PUBLIC ADMINI,FRONT OF,RESIDENCE - PUBLIC HOUSING,40.82070620500008,-73.85021386099999,"{'latitude': '40.82070620500008', 'longitude': '-73.85021386099999'}","['40.82070620500008', '-73.85021386099999']"
1552,2020-09-29T00:00:00.000,121,FELONY ASSAULT,INSIDE,RESIDENCE - APT. HOUSE,40.635692049000056,-74.13499424499997,"{'latitude': '40.635692049000056', 'longitude': '-74.13499424499997'}","['40.635692049000056', '-74.13499424499997']"
1553,2020-09-29T00:00:00.000,79,GRAND LARCENY,INSIDE,RESIDENCE - PUBLIC HOUSING,40.69867697700005,-73.94006699299997,"{'latitude': '40.69867697700005', 'longitude': '-73.94006699299997'}","['40.69867697700005', '-73.94006699299997']"
1554,2020-09-30T00:00:00.000,28,RAPE,INSIDE,RESIDENCE - PUBLIC HOUSING,40.80874990400008,-73.95258580599993,"{'latitude': '40.80874990400008', 'longitude': '-73.95258580599993'}","['40.80874990400008', '-73.95258580599993']"
1555,2020-04-24T00:00:00.000,106,BURGLARY,INSIDE,DRY CLEANER/LAUNDRY,40.68570781300008,-73.82818348299998,"{'latitude': '40.68570781300008', 'longitude': '-73.82818348299998'}","['40.68570781300008', '-73.82818348299998']"
1556,2020-09-26T00:00:00.000,70,HARRASSMENT 2,FRONT OF,RESIDENCE - APT. HOUSE,40.638006186000034,-73.95819104199995,"{'latitude': '40.638006186000034', 'longitude': '-73.95819104199995'}","['40.638006186000034', '-73.95819104199995']"
1557,2020-09-23T00:00:00.000,104,PETIT LARCENY,,STREET,40.70041716100008,-73.90367607799999,"{'latitude': '40.70041716100008', 'longitude': '-73.90367607799999'}","['40.70041716100008', '-73.90367607799999']"
1558,2020-09-24T00:00:00.000,23,PETIT LARCENY,,STREET,40.78946330000008,-73.94763400399995,"{'latitude': '40.78946330000008', 'longitude': '-73.94763400399995'}","['40.78946330000008', '-73.94763400399995']"
1559,2020-09-23T00:00:00.000,114,MISCELLANEOUS PENAL LAW,INSIDE,DRUG STORE,40.75783347300006,-73.91993364599993,"{'latitude': '40.75783347300006', 'longitude': '-73.91993364599993'}","['40.75783347300006', '-73.91993364599993']"
1560,2020-09-30T00:00:00.000,10,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESIDENCE - PUBLIC HOUSING,40.74934432500004,-74.00217775099996,"{'latitude': '40.74934432500004', 'longitude': '-74.00217775099996'}","['40.74934432500004', '-74.00217775099996']"
1561,2020-09-22T00:00:00.000,18,GRAND LARCENY,INSIDE,CLOTHING/BOUTIQUE,40.758232371000084,-73.97743058499998,"{'latitude': '40.758232371000084', 'longitude': '-73.97743058499998'}","['40.758232371000084', '-73.97743058499998']"
1562,2020-09-24T00:00:00.000,88,CRIMINAL MISCHIEF & RELATED OF,,RESIDENCE - APT. HOUSE,40.692339662000045,-73.968654153,"{'latitude': '40.692339662000045', 'longitude': '-73.968654153'}","['40.692339662000045', '-73.968654153']"
1563,2020-09-28T00:00:00.000,33,CRIMINAL MISCHIEF & RELATED OF,FRONT OF,OTHER,40.83836175200002,-73.93897623599996,"{'latitude': '40.83836175200002', 'longitude': '-73.93897623599996'}","['40.83836175200002', '-73.93897623599996']"
1564,2020-09-27T00:00:00.000,104,ASSAULT 3 & RELATED OFFENSES,FRONT OF,STREET,40.70769704100008,-73.87580968599997,"{'latitude': '40.70769704100008', 'longitude': '-73.87580968599997'}","['40.70769704100008', '-73.87580968599997']"
1565,2020-09-25T00:00:00.000,6,GRAND LARCENY,FRONT OF,STREET,40.736690946000074,-73.99523109199998,"{'latitude': '40.736690946000074', 'longitude': '-73.99523109199998'}","['40.736690946000074', '-73.99523109199998']"
1566,2020-09-28T00:00:00.000,40,PETIT LARCENY,INSIDE,GAS STATION,40.80532452800003,-73.91092558599996,"{'latitude': '40.80532452800003', 'longitude': '-73.91092558599996'}","['40.80532452800003', '-73.91092558599996']"
1567,2020-09-26T00:00:00.000,83,BURGLARY,INSIDE,RESTAURANT/DINER,40.69816559600008,-73.92460701099996,"{'latitude': '40.69816559600008', 'longitude': '-73.92460701099996'}","['40.69816559600008', '-73.92460701099996']"
1568,2020-09-29T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,REAR OF,COMMERCIAL BUILDING,40.58813052500005,-74.16615691599996,"{'latitude': '40.58813052500005', 'longitude': '-74.16615691599996'}","['40.58813052500005', '-74.16615691599996']"
1569,2020-09-22T00:00:00.000,111,BURGLARY,INSIDE,RESIDENCE-HOUSE,40.74876993600003,-73.792222166,"{'latitude': '40.74876993600003', 'longitude': '-73.792222166'}","['40.74876993600003', '-73.792222166']"
1570,2020-09-24T00:00:00.000,88,BURGLARY,,RESIDENCE - APT. HOUSE,40.68109860200008,-73.96445550399994,"{'latitude': '40.68109860200008', 'longitude': '-73.96445550399994'}","['40.68109860200008', '-73.96445550399994']"
1571,2020-09-28T00:00:00.000,62,PETIT LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.60416490700004,-73.99513971799998,"{'latitude': '40.60416490700004', 'longitude': '-73.99513971799998'}","['40.60416490700004', '-73.99513971799998']"
1572,2020-09-22T00:00:00.000,114,GRAND LARCENY,FRONT OF,STREET,40.77461360800004,-73.91441468599999,"{'latitude': '40.77461360800004', 'longitude': '-73.91441468599999'}","['40.77461360800004', '-73.91441468599999']"
1573,2020-09-21T00:00:00.000,25,HARRASSMENT 2,FRONT OF,RESIDENCE - PUBLIC HOUSING,40.799232486000044,-73.93305619799997,"{'latitude': '40.799232486000044', 'longitude': '-73.93305619799997'}","['40.799232486000044', '-73.93305619799997']"
1574,2020-09-30T00:00:00.000,63,PETIT LARCENY,INSIDE,DRUG STORE,40.61330554200004,-73.91718595299993,"{'latitude': '40.61330554200004', 'longitude': '-73.91718595299993'}","['40.61330554200004', '-73.91718595299993']"
1575,2020-09-22T00:00:00.000,110,GRAND LARCENY,FRONT OF,RESIDENCE-HOUSE,40.739013587000045,-73.86040046499993,"{'latitude': '40.739013587000045', 'longitude': '-73.86040046499993'}","['40.739013587000045', '-73.86040046499993']"
1576,2020-09-28T00:00:00.000,48,FELONY ASSAULT,INSIDE,RESIDENCE - PUBLIC HOUSING,40.841183585000074,-73.87989381599994,"{'latitude': '40.841183585000074', 'longitude': '-73.87989381599994'}","['40.841183585000074', '-73.87989381599994']"
1577,2020-09-27T00:00:00.000,71,MISCELLANEOUS PENAL LAW,FRONT OF,STREET,40.66033246000006,-73.95875013499993,"{'latitude': '40.66033246000006', 'longitude': '-73.95875013499993'}","['40.66033246000006', '-73.95875013499993']"
1578,2020-09-26T00:00:00.000,84,PETIT LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.69265405400005,-73.99710578299994,"{'latitude': '40.69265405400005', 'longitude': '-73.99710578299994'}","['40.69265405400005', '-73.99710578299994']"
1579,2020-09-29T00:00:00.000,72,CRIMINAL MISCHIEF & RELATED OF,INSIDE,RESIDENCE - APT. HOUSE,40.642034102000025,-74.01352470199998,"{'latitude': '40.642034102000025', 'longitude': '-74.01352470199998'}","['40.642034102000025', '-74.01352470199998']"
1580,2020-09-22T00:00:00.000,115,GRAND LARCENY,FRONT OF,STREET,40.74831725800004,-73.889812953,"{'latitude': '40.74831725800004', 'longitude': '-73.889812953'}","['40.74831725800004', '-73.889812953']"
1581,2020-09-29T00:00:00.000,79,FELONY ASSAULT,INSIDE,RESIDENCE - APT. HOUSE,40.69126738700004,-73.94259062799993,"{'latitude': '40.69126738700004', 'longitude': '-73.94259062799993'}","['40.69126738700004', '-73.94259062799993']"
1582,2020-09-21T00:00:00.000,44,GRAND LARCENY,,STREET,40.82578157500007,-73.91541117799993,"{'latitude': '40.82578157500007', 'longitude': '-73.91541117799993'}","['40.82578157500007', '-73.91541117799993']"
1583,2020-09-25T00:00:00.000,70,BURGLARY,INSIDE,RESIDENCE - APT. HOUSE,40.63410027300005,-73.95797371299993,"{'latitude': '40.63410027300005', 'longitude': '-73.95797371299993'}","['40.63410027300005', '-73.95797371299993']"
1584,2020-09-29T00:00:00.000,77,OFF. AGNST PUB ORD SENSBLTY &,,STREET,40.67148210100004,-73.93087006499997,"{'latitude': '40.67148210100004', 'longitude': '-73.93087006499997'}","['40.67148210100004', '-73.93087006499997']"
1585,2020-09-26T00:00:00.000,108,HARRASSMENT 2,REAR OF,RESIDENCE-HOUSE,40.75130869200007,-73.90482241299998,"{'latitude': '40.75130869200007', 'longitude': '-73.90482241299998'}","['40.75130869200007', '-73.90482241299998']"
1586,2020-09-22T00:00:00.000,46,PETIT LARCENY,OPPOSITE OF,STREET,40.84867629800004,-73.90959883899995,"{'latitude': '40.84867629800004', 'longitude': '-73.90959883899995'}","['40.84867629800004', '-73.90959883899995']"
1587,2020-09-23T00:00:00.000,114,GRAND LARCENY OF MOTOR VEHICLE,FRONT OF,STREET,40.76203163300004,-73.92204033999997,"{'latitude': '40.76203163300004', 'longitude': '-73.92204033999997'}","['40.76203163300004', '-73.92204033999997']"
1588,2020-09-26T00:00:00.000,77,MISCELLANEOUS PENAL LAW,FRONT OF,STREET,40.672690193000044,-73.96086942899994,"{'latitude': '40.672690193000044', 'longitude': '-73.96086942899994'}","['40.672690193000044', '-73.96086942899994']"
1589,2020-09-28T00:00:00.000,94,CRIMINAL MISCHIEF & RELATED OF,FRONT OF,CHAIN STORE,40.71836809200005,-73.95930944699995,"{'latitude': '40.71836809200005', 'longitude': '-73.95930944699995'}","['40.71836809200005', '-73.95930944699995']"
1590,2020-09-27T00:00:00.000,90,HARRASSMENT 2,INSIDE,RESIDENCE - PUBLIC HOUSING,40.70220428600004,-73.94061202099994,"{'latitude': '40.70220428600004', 'longitude': '-73.94061202099994'}","['40.70220428600004', '-73.94061202099994']"
1591,2020-09-27T00:00:00.000,67,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESTAURANT/DINER,40.64169626900008,-73.93657612399994,"{'latitude': '40.64169626900008', 'longitude': '-73.93657612399994'}","['40.64169626900008', '-73.93657612399994']"
1592,2020-09-30T00:00:00.000,66,GRAND LARCENY OF MOTOR VEHICLE,FRONT OF,STREET,40.63829026700005,-73.98694014099993,"{'latitude': '40.63829026700005', 'longitude': '-73.98694014099993'}","['40.63829026700005', '-73.98694014099993']"
1593,2020-09-29T00:00:00.000,44,DANGEROUS WEAPONS,INSIDE,RESIDENCE - APT. HOUSE,40.83223668900007,-73.91859018699995,"{'latitude': '40.83223668900007', 'longitude': '-73.91859018699995'}","['40.83223668900007', '-73.91859018699995']"
